id,edge,link,interface,mode,type,start,end,bytesTx,bytesRx,bytesTotal
3967,ZL00824VC,ATT Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,12098768,18646690,30745458
3967,ZL00824VC,Granite (Mettel - 43.RBCB.124870),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,43397973103,60413872428,103811845531
3596,PP00099VC,DIGI EX15 (VZW),GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,196517850,535153894,731671744
3596,PP00099VC,Verizon Wireless (Signet - 234.788.7381),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19893379059,27552015138,47445394197
3904,ZL01800VC,10.64.8.47,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,11333423,68328460,79661883
3904,ZL01800VC,Grid Fiber (Mettel- 23.RBCB.124851),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,59786932191,95600908016,155387840207
4945,PP00191VC,Verizon Wireless (Signet - 330.606.9900),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,21125940639,23957831899,45083772538
4945,PP00191VC,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,2879115609,6599346811,9478462420
1215,KA03401VC,Digi EX15(2673875628/5776193469),GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,12784311989,35414540404,48198852393
1215,KA03401VC,MetTel Wireless (Digi EX15),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,22361321523,37881312194,60242633717
3649,PP01419VC,166.175.63.179,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,20155954617,72409513927,92565468544
3649,PP01419VC,10.64.6.170,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,417018758,12502251593,12919270351
1138,KA02878VC,10.1.4.114,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8015225,23719062,31734287
1138,KA02878VC,Centurylink (/KQGN/146301//LB - BYOB),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,33870458427,63871393954,97741852381
3580,ZL01809VC,10.1.7.38,GE1,PRIVATE,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,983263543,19690775793,20674039336
3580,ZL01809VC,Spectrum (MetTel - 10.RBCB.120723),GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,55361371782,91601771296,146963143078
517,KA02618VC,Spectrum/MTL 17.RBCB.129665,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,36554296152,108445477214,144999773366
517,KA02618VC,ATT Wireless (MetTel-5666367334),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,16166467,108895043,125061510
4611,OT02710VC,CenturyLink (14/KQGN/903731 /SW BYOB),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,87133172832,138623336567,225756509399
4611,OT02710VC,10.1.12.69,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,404562450,121897664,526460114
3623,PP00929VC,10.64.6.168,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,41956785,82198235,124155020
3623,PP00929VC,174.212.35.91,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,33898082667,43445514358,77343597025
65,JA00490VC,Comcast (Mettel - 33.RBCB.127003),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,64366517742,188410613889,252777131631
65,JA00490VC,10.64.14.188,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,9005017,15459901,24464918
3908,ZL01875VC,10.64.9.122,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,263986563,3671119855,3935106418
3908,ZL01875VC,Granite (Mettel - 43.RBCB.124560),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,45182682101,76683827017,121866509118
413,KA01830VC,Mediacom Cable (MetTel - 28.RBCB.125531),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,25111434459,68877228637,93988663096
413,KA01830VC,10.1.3.48,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,43692195,486232204,529924399
3273,KA00999VC,172.100.140.178,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29600524851,475986558165,505587083016
3032,PE05139VC,137.186.230.170,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,73166812283,117168694147,190335506430
3032,PE05139VC,10.66.0.16,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,22554602,214363229,236917831
4730,ZL01577VC,10.64.4.159,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,726748234,10811124870,11537873104
4730,ZL01577VC,Spectrum/MTL-23.RBCB.120681,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,51721690653,80509519056,132231209709
3997,KA02903VC,107.107.63.26,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,3651,881,4532
3997,KA02903VC,Granite - (MTL - 11.RBCB.128840),GE2,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,97069973025,214336131492,311406104517
2958,ZL00773VC,Hawaiian TelCom (MetTel-  52.RBCB.120816),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,24625705690,68533223442,93158929132
2958,ZL00773VC,DIGI WR21 (5333815106\6469063551,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,15683054372,17819041948,33502096320
1150,KA02736VC,10.64.6.79,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,13337121,223908533,237245654
1150,KA02736VC,24.0.105.145,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,33446006290,98302375860,131748382150
5101,PP03908VC,(566) 424-5998 (MetTel LTE) ,GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,60355361,113895235,174250596
5101,PP03908VC,BYOB - Cradlepoint,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,31067347225,40175614419,71242961644
465,KA04083VC,Suddenlink - (Mettel - BCB.125543),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,26785866436,57037998089,83823864525
465,KA04083VC,10.1.9.17,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,5689234,3087249,8776483
3887,ZL01647VC,Granite (MetTel - 29.RBCB.124570),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,42815597073,68373223865,111188820938
3887,ZL01647VC,10.64.9.146,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,518773024,16934695383,17453468407
3228,PP00874VC,166.171.58.122,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,28715775898,33045087328,61760863226
3228,PP00874VC,10.1.6.148,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,27593620,423347065,450940685
588,KA02392VC,10.1.3.37,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8372773,35834876,44207649
588,KA02392VC,Comcast (MetTel - 	11.RBCB.127061),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,38362517630,105878265204,144240782834
4398,KA01590VC,MetTel Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
4398,KA01590VC,Lumen (Signet - 441490593),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,36358268297,79118678005,115476946302
331,KA00148VC,Spectrum Cable  (Mettel- 17.RBCB.129599)-D200.0M/U10.0M,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,28444045093,71849128934,100293174027
331,KA00148VC,10.1.2.199,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,536149,4268628,4804777
3985,KA04769VC,10.64.3.217,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7407251,7759092,15166343
3985,KA04769VC,24.191.124.244,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,43684169812,125304514245,168988684057
3898,ZL01750VC,Grid Fiber (Mettel- 10.RBCB.124867),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,99633317909,131773523054,231406840963
3898,ZL01750VC,10.64.8.15,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,18161846,175639045,193800891
248,JA02482VC,10.1.2.154,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8791907,9360877,18152784
248,JA02482VC,Digi Transport (Verizon -347-852-1019 24.191.220.244,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,33176314226,104088051773,137264365999
3059,ZL01575VC,10.1.6.232,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,10758713,118094664,128853377
3059,ZL01575VC,67.60.174.246,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,52157680516,97598262652,149755943168
745,KA02887VC,ATT - (MetTel - 44.RBDB.107471),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,16820083410,41886053707,58706137117
745,KA02887VC,ATT Wireless (MetTel - 5663162099),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
4383,KA01146VC,107.107.59.100,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,25400322695,68216537193,93616859888
4383,KA01146VC,10.64.5.251,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,30060166,25244669,55304835
4992,PE05184VC,Rogers Wireless (MetTel - 6395826784),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,942129300,18929316442,19871445742
4992,PE05184VC,Rogers Cable - MetTel (66.RBCB.134914),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,56821885695,120427987568,177249873263
4688,ZL00989VC,10.1.12.82,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8450571749,23799541891,32250113640
4688,ZL00989VC,174.210.137.57,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,67581862987,84769714554,152351577541
57,JA02429VC,68.54.188.40,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,51641936279,153832128278,205474064557
57,JA02429VC,10.64.7.215,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,60873572,210363327,271236899
5060,PP00678VC,10.64.5.182,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,5499514,21475949,26975463
5060,PP00678VC,Signet Cradle Point,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19689122453,32140178907,51829301360
166,JA02562VC,Suddenlink Communication,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,42701314976,132035274358,174736589334
166,JA02562VC,10.1.2.40,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,15717841,204758345,220476186
1045,KA02853VC,10.1.4.21,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,15199703,16186624,31386327
1045,KA02853VC,ATT - (MetTel - BBT.110136),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,27509285510,43363446305,70872731815
649,LAB9029_9039VC,61.2.45.185,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,47589693932,31083291029,78672984961
3205,PP00487VC,DIGI EX15 Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,45956713,242815321,288772034
3205,PP00487VC,Comcast/MTL-12.RBCB.127140(Child to KA01217),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,34642340885,117429932370,152072273255
1188,ZL01537VC,Cox/MTL-49.RBCB.120930,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,68653896491,94025487836,162679384327
1188,ZL01537VC,10.1.4.144,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,63938481,733113113,797051594
392,KA02773VC,Cox (Mettel - 16.RBCB.145318),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,28856164957,62892872152,91749037109
392,KA02773VC,ATT Wireless (MetTel - 5665895115),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
2965,ZL01725VC,68.81.210.177,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,53934455956,77256877083,131191333039
2965,ZL01725VC,10.64.4.208,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
2982,PP00033VC,10.1.4.184,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7517785,84891544,92409329
2982,PP00033VC,Buckeye - (Mettel - BCB.122399),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29019351627,28628776389,57648128016
3471,OT02660VC,ATT Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,13280220,82375424,95655644
3471,OT02660VC,76.184.43.242,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,67046317860,113522310930,180568628790
900,JA00424VC,10.64.3.153,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
900,JA00424VC,Spectrum/MTL-30.RBCB.120454,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,41298381742,177414635407,218713017149
964,KA01839VC,10.64.8.215,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,2623497,6504432,9127929
964,KA01839VC,Comcast(MetTel) 22.RBCB.119931,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,28043282820,49366162771,77409445591
4985,PP00887VC,10.64.15.80,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,2830886453,7904637271,10735523724
4985,PP00887VC,Active Reach (ARE) - KA01463VC Parent Store,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,22538446723,36011062643,58549509366
4421,KA02364VC,AT&T Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,15962052,153399838,169361890
4421,KA02364VC,Spectrum (MetTel - 33.RBCB.129556),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,36539249970,78982625439,115521875409
1130,KA02710VC,Digi TransPort WR21 w/ Accessory Kit,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,138,138,276
1130,KA02710VC,Spectrum - MetTel (30.RBCB.120466),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,27790537406,68863243058,96653780464
621,KA02614VC,Spectrum - (MetTel - 27.RBCB.129664),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,38939957073,87774385358,126714342431
621,KA02614VC,10.1.3.100,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,128751069,1143398136,1272149205
3161,PP00305VC,AT&T Wireless (Signet - 330.671.4269),GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,29401229307,49976349267,79377578574
3161,PP00305VC,AT&T Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1691971397,32155065665,33847037062
3571,ZL01666VC,10.64.12.9,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,42715148,841094179,883809327
3571,ZL01666VC,166.129.27.144,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,78082664674,145671286655,223753951329
3973,KA01577VC,Signet Cradlepoint - VZW,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,33811266208,73417213227,107228479435
3973,KA01577VC,ATT Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,3543252902,6781444263,10324697165
4781,ZL01958VC,174.207.32.78,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,335835457,261959055,597794512
4781,ZL01958VC,Mettel (Spectrum - 17.RBCB.151458),GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,64813817234,105830626359,170644443593
221,KA00605VC,Comcast (Mettel -26.RBCB.127032),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,44648403047,119000161978,163648565025
221,KA00605VC,174.231.141.222,GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,9724512,3847381,13571893
2998,KA04785VC,10.1.5.143,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,7241454,2127268,9368722
2998,KA04785VC,ATT (MetTel - 24.RBBT.109728),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,35790861991,79489354561,115280216552
4121,KA00790VC,10.64.9.206,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,6550139,18969657,25519796
4121,KA00790VC,ATT (MetTel - 42.RBCB.125602),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29670650404,188118609622,217789260026
4655,PE05288VC,10.66.0.38,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,6418305797,20787198638,27205504435
4655,PE05288VC,ROGERS (66.RBCB.134075),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,46723859614,82192747788,128916607402
72,KA00306VC,Verizon Wireless (9293036648),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19785152,346151706,365936858
72,KA00306VC,174.51.193.60,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,24274103354,52969741941,77243845295
89,JA02532VC,Comcast - (MetTel - BCB.127012),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,64700601572,139956825931,204657427503
89,JA02532VC,10.64.8.218,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
315,KA01203VC,71.26.130.26,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,55693333968,274320435554,330013769522
315,KA01203VC,Verizon Wireless (MetTel – 3477496405),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1120706,17158034,18278740
4627,OT02817VC,10.64.4.149,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,84837696,972124744,1056962440
4627,OT02817VC,166.177.121.202,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,62717212877,80191978146,142909191023
4384,KA01191VC,Centurylink (18.RBBT.111224),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,48435544669,97707795280,146143339949
4384,KA01191VC,10.64.4.213,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,96966662,1222463250,1319429912
3705,OT02803VC,71.48.35.176,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,87334085387,114189267428,201523352815
3705,OT02803VC,DIGI WR21 Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,8083348,21250285,29333633
438,KA04806VC,Spectrum - (MetTel - 36.RBCB.129736),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,25171889608,85779522337,110951411945
438,KA04806VC,10.1.3.63,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,73258120,508662181,581920301
4046,ZL03749VC,10.64.9.112,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,504389576,3636284139,4140673715
4046,ZL03749VC,Spectrum (MetTel - 33.RBCB.122771),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,75310725239,102300316195,177611041434
5049,PP03582VC,10.64.16.218,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,80073388,533556568,613629956
5049,PP03582VC,Cradle Point,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,31724160600,35135342653,66859503253
4076,PE05025VC,DIGI (MetTel 6395814360),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
4076,PE05025VC,216.221.95.91,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,45421597410,84960427796,130382025206
4203,ZL01728VC,Comcast (MetTel),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,47125157139,86497536377,133622693516
4203,ZL01728VC,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
3632,PP01090VC,10.1.7.56,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,16038887,14447525,30486412
3632,PP01090VC,166.129.62.38,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,33504918677,46418069640,79922988317
3911,ZL01901VC,Verizon Wireless (MetTel),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,19617535,59506068,79123603
3911,ZL01901VC,Granite (MetTel - BCB.124873),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,63785514189,153029490156,216815004345
4420,KA02352VC,ATT-DSL ( MTL-33.RBDB.108493),SFP1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,15796963431,17896006008,33692969439
4420,KA02352VC,ATT DSL- (MTL - 33.RBDB.108494 ),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,22773422732,38712207656,61485630388
4420,KA02352VC,10.1.11.78,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
4581,PP02467VC,166.172.61.247,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,34611562479,47414597566,82026160045
4581,PP02467VC,10.64.11.68,GE2,PRIVATE,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,313488614,4783096,318271710
3804,OT02723VC,Granite (MetTel - 11.RBCB.133162),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,82999826231,148259388771,231259215002
3804,OT02723VC,10.1.11.48,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
3478,OT02738VC,SuddenLink (Mettel- 44.RBCB.121130),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,61511698585,73687224075,135198922660
3478,OT02738VC,ATT Wireless,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,4655513,12947602,17603115
496,KA02961VC,73.142.84.253,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,25784489203,68079210852,93863700055
496,KA02961VC,10.64.16.247,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
466,KA04088VC,10.1.2.249,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
466,KA04088VC,Grid Fiber (Mettel- 23.RBCB.124498),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,29938322671,67661480002,97599802673
1000,JA02416VC,10.64.3.185,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,0,0,0
1000,JA02416VC,Cox Communications (MetTel  53.RBCB.120948),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,39465428979,83550020589,123015449568
4423,KA02367VC,10.64.11.197,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,6217803721,60073274579,66291078300
4423,KA02367VC,166.217.248.226,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,24932440146,37101230590,62033670736
21,JA00477VC,76.189.184.199,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,50752357870,164014503587,214766861457
21,JA00477VC,ATT Wireless (MTL - 5446123072),GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,46157997,210258596,256416593
368,KA01650VC,Mediacom (MetTel 44.RBCB.125515),GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,26014957985,60475633551,86490591536
368,KA01650VC,174.209.230.40,GE2,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,1021639120,3883635256,4905274376
4490,PP00066VC,107.107.63.106,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,31835092902,45912668487,77747761389
4490,PP00066VC,10.1.11.172,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,96149056,1671505473,1767654529
612,KA02203VC,52.RBCB.129615 Spectrum/MetTel Cable,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,26886085374,84200520154,111086605528
612,KA02203VC,10.1.3.95,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,94289628,1407599966,1501889594
3260,PP02610VC,166.177.59.132,GE1,PUBLIC,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,20326620909,33554312553,53880933462
3260,PP02610VC,10.1.6.222,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,54235649,426352868,480588517
5065,PP03650VC,10.64.16.241,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,68562479,30138948,98701427
5065,PP03650VC,166.171.184.6,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,40201671526,43034707762,83236379288
1276,KA02959VC,10.1.4.208,GE2,PRIVATE,WIRELESS,2022-07-01 00:00:00,2022-08-01 00:00:00,9980840,18481123,28461963
1276,KA02959VC,Windstream-MTL-22.RBCB.126894,GE1,PUBLIC,WIRED,2022-07-01 00:00:00,2022-08-01 00:00:00,30252826524,85571344655,115824171179
